# file:
#   name: newport-dc_-0.02_0.02_0.0001_5_0.1
#   comment: ''
#   date: '2024-10-17T12:22:18'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: newport-dc
#   min_pos: -0.02
#   max_pos: 0.02
#   step: 0.0001
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: mm
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: null
#     rescale_ref_mV: null
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.04
#   compensated_backlash: 5.91e-06
#   input_to_translation: 0.001
# dev: {}
# 
motor_input	qpd_voltage_mV
-0.0046999999999998	-1705.0
-0.0047999999999998	-1751.6875
-0.0048999999999998	-1788.0
-0.0049999999999998	-1788.0
-0.0050999999999998	-1882.0
-0.0051999999999998	-1882.0
-0.0052999999999998	-1955.0
-0.0053999999999998	-1955.0
-0.0054999999999998	-1955.0
-0.0055999999999998	-2030.0
-0.0056999999999998	-2118.0
-0.0057999999999998	-2118.0
-0.0058999999999998	-2164.0
-0.0059999999999998	-2164.0
-0.0060999999999998	-2164.0
-0.0061999999999998	-2270.0
-0.0062999999999998	-2270.0
-0.0063999999999998	-2337.0
-0.0064999999999998	-2419.0
-0.0065999999999998	-2419.0
-0.0066999999999998	-2460.0
-0.0067999999999998	-2460.0
-0.0068999999999998	-2513.625
-0.0069999999999998	-2526.0
-0.0070999999999998	-2526.0
-0.0071999999999998	-2603.0
-0.0072999999999998	-2603.0
-0.0073999999999998	-2673.0
-0.0074999999999998	-2734.0
-0.0075999999999998	-2734.0
-0.0076999999999998	-2790.0
-0.0077999999999998	-2854.0
-0.0078999999999998	-2854.0
-0.0079999999999998	-2904.0
-0.0080999999999998	-2904.0
-0.0081999999999998	-2940.3125
-0.0082999999999998	-2987.0
-0.0083999999999998	-2987.0
-0.0084999999999998	-3131.0
-0.0085999999999998	-3131.0
-0.0086999999999998	-3131.0
-0.0087999999999998	-3180.0
-0.0088999999999998	-3180.0
-0.0089999999999998	-3248.0
-0.0090999999999998	-3248.0
-0.0091999999999998	-3287.0
-0.0092999999999998	-3326.0
-0.0093999999999998	-3326.0
-0.0094999999999998	-3395.0
-0.0095999999999998	-3395.0
-0.0096999999999998	-3501.0
-0.0097999999999998	-3501.0
-0.0098999999999998	-3524.125
-0.0099999999999998	-3575.0
-0.0100999999999998	-3575.0
-0.0101999999999998	-3648.0
-0.0102999999999998	-3648.0
-0.0103999999999998	-3743.0
-0.0104999999999998	-3743.0
-0.0105999999999998	-3743.0
-0.0106999999999998	-3831.0
-0.0107999999999998	-3831.0
-0.0108999999999998	-3894.0
-0.0109999999999998	-3894.0
-0.0110999999999998	-3894.0
-0.0111999999999998	-3966.0
-0.0112999999999998	-3966.0
-0.0113999999999998	-4067.0
-0.0114999999999998	-4067.0
-0.0115999999999998	-4122.5
-0.0116999999999998	-4141.0
-0.0117999999999998	-4141.0
-0.0118999999999998	-4215.0
-0.0119999999999998	-4215.0
-0.0120999999999998	-4296.0
-0.0121999999999998	-4296.0
-0.0122999999999998	-4296.0
-0.0123999999999998	-4380.0
-0.0124999999999998	-4456.0
